index,Crefo,Strasse_raw,HausNummer_raw,Plz_raw,Ort_raw,street_norm,house_norm,plz4_used,ort_norm,swis_match_type,swis_changed,swis_adr_egaid,swis_bdg_egid,swis_street_ref,swis_house_ref,swis_plz4_ref,swis_ort_ref
666,428946697,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
667,428830902,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
668,424172066,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
669,408475516,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
670,404322553,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
672,423954635,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
673,404684666,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
674,404762896,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
675,405088890,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
676,428435468,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
677,402006839,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
678,404754443,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
679,403811509,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
680,428687950,Zähringerplatz,11,800100,Zürich,zaehringerstrasse,11,8001,zuerich,strict,True,100119093,140072,Zähringerstrasse,11,8001,Zürich
681,420188814,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
682,429190196,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
683,426736327,Zähringerplatz,15,800100,Zürich,zaehringerstrasse,15,8001,zuerich,strict,True,100119102,140080,Zähringerstrasse,15,8001,Zürich
684,404105638,Wühre,17,800100,Zürich,wuehre,17,8001,zuerich,strict,False,100116682,140838,Wühre,17,8001,Zürich
685,404810505,Wühre,13,800100,Zürich,wuehre,13,8001,zuerich,strict,False,101276308,3169197,Wühre,13,8001,Zürich
686,420256174,Wühre,7,800100,Zürich,wuehre,7,8001,zuerich,strict,False,101198910,9001893,Wühre,7,8001,Zürich
687,420579236,Wühre,17,800100,Zürich,wuehre,17,8001,zuerich,strict,False,100116682,140838,Wühre,17,8001,Zürich
688,422770202,Wühre,7,800100,Zürich,wuehre,7,8001,zuerich,strict,False,101198910,9001893,Wühre,7,8001,Zürich
689,408506873,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
690,408515180,Wohllebgasse,2,800100,Zürich,wohllebgasse,2,8001,zuerich,strict,False,101198903,9001881,Wohllebgasse,2,8001,Zürich
691,404741075,Wohllebgasse,9,800100,Zürich,wohllebgasse,9,8001,zuerich,strict,False,100116095,140712,Wohllebgasse,9,8001,Zürich
692,422464157,Wohllebgasse,3,800100,Zürich,wohllebgasse,3,8001,zuerich,strict,False,101725527,140718,Wohllebgasse,3,8001,Zürich
693,407099824,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
694,408172937,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
695,403827886,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
696,423698732,Wohllebgasse,6,800100,Zürich,wohllebgasse,6,8001,zuerich,strict,False,100116099,140715,Wohllebgasse,6,8001,Zürich
697,401995004,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
698,408754479,Wohllebgasse,8,800100,Zürich,wohllebgasse,8,8001,zuerich,strict,False,100116096,140713,Wohllebgasse,8,8001,Zürich
699,428394492,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
700,423933930,Wohllebgasse,11,800100,Zürich,wohllebgasse,11,8001,zuerich,strict,False,100116094,140711,Wohllebgasse,11,8001,Zürich
701,427942865,Wohllebgasse,8,800100,Zürich,wohllebgasse,8,8001,zuerich,strict,False,100116096,140713,Wohllebgasse,8,8001,Zürich
702,404810361,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
703,426981813,Wohllebgasse,6,800100,Zürich,wohllebgasse,6,8001,zuerich,strict,False,100116099,140715,Wohllebgasse,6,8001,Zürich
704,424230130,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
705,421678881,Wohllebgasse,3,800100,Zürich,wohllebgasse,3,8001,zuerich,strict,False,101725527,140718,Wohllebgasse,3,8001,Zürich
706,404821001,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
707,425468631,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
708,425001557,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
709,423890026,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
710,404844080,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
711,423733989,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
712,428998969,Wohllebgasse,11,800100,Zürich,wohllebgasse,11,8001,zuerich,strict,False,100116094,140711,Wohllebgasse,11,8001,Zürich
713,424180182,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
714,404916655,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
715,429206061,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
716,404300127,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
717,428229422,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
718,401960278,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
719,428587411,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
720,402009351,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
721,427916628,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
722,401986592,Wohllebgasse,15,800100,Zürich,wohllebgasse,15,8001,zuerich,strict,False,100116085,140703,Wohllebgasse,15,8001,Zürich
723,404839717,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
724,427344522,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
725,404753199,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
726,428687948,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
727,404373828,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
728,428888315,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
729,420302792,Wohllebgasse,9,800100,Zürich,wohllebgasse,9,8001,zuerich,strict,False,100116095,140712,Wohllebgasse,9,8001,Zürich
730,428394493,Wohllebgasse,7,800100,Zürich,wohllebgasse,7,8001,zuerich,strict,False,100116097,140714,Wohllebgasse,7,8001,Zürich
731,408522898,Wohllebgasse,3,800100,Zürich,wohllebgasse,3,8001,zuerich,strict,False,101725527,140718,Wohllebgasse,3,8001,Zürich
732,424014995,Wohllebgasse,6,800100,Zürich,wohllebgasse,6,8001,zuerich,strict,False,100116099,140715,Wohllebgasse,6,8001,Zürich
733,407733345,Wohllebgasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,False,100116100,140716,Wohllebgasse,5,8001,Zürich
734,424784799,Wohllebgasse,6,800100,Zürich,wohllebgasse,6,8001,zuerich,strict,False,100116099,140715,Wohllebgasse,6,8001,Zürich
735,407822015,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
736,423195102,Wohllebgasse,8,800100,Zürich,wohllebgasse,8,8001,zuerich,strict,False,100116096,140713,Wohllebgasse,8,8001,Zürich
737,408944648,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
738,422582350,Wohllebgasse,9,800100,Zürich,wohllebgasse,9,8001,zuerich,strict,False,100116095,140712,Wohllebgasse,9,8001,Zürich
739,402782942,Wohllebgasse,15,800100,Zürich,wohllebgasse,15,8001,zuerich,strict,False,100116085,140703,Wohllebgasse,15,8001,Zürich
740,401991807,Wohllebgasse,13,800100,Zürich,wohllebgasse,13,8001,zuerich,strict,False,100116093,140710,Wohllebgasse,13,8001,Zürich
741,401917282,Wohllebgasse,4,800100,Zürich,wohllebgasse,4,8001,zuerich,strict,False,101198904,9001881,Wohllebgasse,4,8001,Zürich
742,401958901,Wohllebgasse,9,800100,Zürich,wohllebgasse,9,8001,zuerich,strict,False,100116095,140712,Wohllebgasse,9,8001,Zürich
743,425096830,Wohlleb Gasse,5,800100,Zürich,wohllebgasse,5,8001,zuerich,strict,True,100116100,140716,Wohllebgasse,5,8001,Zürich
745,422900975,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
746,423849936,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
747,428550755,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
748,423891139,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
749,428550936,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
750,428577023,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
751,401957873,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
752,426513397,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
753,403881369,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
754,404229614,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
755,406071417,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
756,401965298,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
757,404709364,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
758,404986116,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
759,402018346,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
760,408508562,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
761,409168482,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
762,420405247,Winkelwiese,10,800100,Zürich,winkelwiese,10,8001,zuerich,strict,False,100117235,140517,Winkelwiese,10,8001,Zürich
763,407991406,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
764,408461943,Winkelwiese,6,800100,Zürich,winkelwiese,6,8001,zuerich,strict,False,100118925,140468,Winkelwiese,6,8001,Zürich
765,404322077,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
766,404154139,Winkelwiese,5,800100,Zürich,winkelwiese,5,8001,zuerich,strict,False,100118924,140467,Winkelwiese,5,8001,Zürich
768,401935755,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
769,428581497,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
770,425634535,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
771,401938258,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
772,428161474,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
773,401945589,Widdergasse,8,800100,Zürich,widdergasse,8,8001,zuerich,strict,False,100116136,140748,Widdergasse,8,8001,Zürich
774,420525679,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
775,401941137,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
776,427340957,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
777,401936529,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
778,408506124,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
779,402006385,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
780,426107038,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
781,404735738,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
782,408470129,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
783,404104445,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
784,427090321,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
785,404155623,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
786,408057494,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
787,404371952,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
788,424962262,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
789,404417247,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
790,404155536,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
791,428532023,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
792,421876464,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
793,428401613,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
794,401917281,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
795,428197044,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
796,401998198,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
797,427087382,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
798,403023011,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
799,428011692,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
800,403416248,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
801,424946296,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
802,428732890,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
803,424313667,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
804,420600391,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
805,422884072,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
806,426653904,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
807,423262204,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
808,426861474,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
809,421746781,Wettingerwies,7,800100,Zürich,wettingerwies,7,8001,zuerich,strict,False,100118399,140601,Wettingerwies,7,8001,Zürich
810,423446127,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
811,421798285,Wettingerwies,2,800100,Zürich,wettingerwies,2,8001,zuerich,strict,False,100118398,140600,Wettingerwies,2,8001,Zürich
812,428178646,Werdmühlestrasse,11,800100,Zürich,werdmuehlestrasse,11,8001,zuerich,strict,False,101725517,140650,Werdmühlestrasse,11,8001,Zürich
813,403028361,Werdmühlestrasse,5,800100,Zürich,werdmuehlestrasse,5,8001,zuerich,strict,False,101725518,140650,Werdmühlestrasse,5,8001,Zürich
